date,open,high,low,close,volume
1970-05-25,2.0353,2.0353,1.9910,1.9949,651600
1970-05-26,1.9949,2.0029,1.9545,1.9545,507600
1970-05-27,1.9545,2.0475,1.9464,2.0314,658800
1970-05-28,2.0391,2.0957,2.0391,2.0634,523200
1970-05-29,2.0634,2.1564,2.0353,2.1444,722400
1970-06-01,2.1444,2.1848,2.1444,2.1725,537600
1970-06-02,2.1725,2.1806,2.1402,2.1645,759600
1970-06-03,2.1645,2.2091,2.1564,2.2010,658800
1970-06-04,2.2010,2.2129,2.1848,2.1848,387600
1970-06-05,2.1848,2.1848,2.1522,2.1522,444000
1970-06-08,2.1522,2.1887,2.1483,2.1764,396000
1970-06-09,2.1764,2.1848,2.1725,2.1725,357600
1970-06-10,2.1725,2.1725,2.1483,2.1483,319200
1970-06-11,2.1444,2.1444,2.1121,2.1360,253200
1970-06-12,2.1283,2.1283,2.0999,2.1283,315600
1970-06-15,2.1283,2.1564,2.1241,2.1283,177600
1970-06-16,2.1283,2.1848,2.1241,2.1806,366000
1970-06-17,2.1806,2.2210,2.1725,2.1764,394800
1970-06-18,2.1764,2.2252,2.1687,2.2129,328800
1970-06-19,2.2372,2.2937,2.2372,2.2533,898800
1970-06-22,2.2533,2.2817,2.2330,2.2733,393600
1970-06-23,2.2733,2.2733,2.2330,2.2330,684000
1970-06-24,2.2330,2.2491,2.1968,2.2252,561600
1970-06-25,2.2252,2.2452,2.2168,2.2168,230400
1970-06-26,2.2129,2.2129,2.1725,2.1764,410400
1970-06-29,2.1764,2.1848,2.1645,2.1764,186000
1970-06-30,2.1764,2.2049,2.1645,2.1806,268800
1970-07-01,2.1806,2.1926,2.1725,2.1887,265200
1970-07-02,2.1926,2.2372,2.1926,2.2129,405600
1970-07-06,2.2129,2.2414,2.1725,2.1725,315600
1970-07-07,2.1725,2.1926,2.1564,2.1725,262800
1970-07-08,2.1725,2.1968,2.1645,2.1926,272400
1970-07-09,2.1926,2.2091,2.1645,2.1968,384000
1970-07-10,2.2452,2.3137,2.2452,2.3137,579600
1970-07-13,2.3137,2.3383,2.3098,2.3299,288000
1970-07-14,2.3299,2.3299,2.3018,2.3260,295200
1970-07-15,2.3260,2.3460,2.3098,2.3341,405600
1970-07-16,2.3583,2.4310,2.3583,2.4229,500400
1970-07-17,2.4310,2.4756,2.4310,2.4756,536400
1970-07-20,2.4756,2.4756,2.4391,2.4510,396000
1970-07-21,2.4352,2.4352,2.3864,2.3948,531600
1970-07-22,2.3987,2.4352,2.3987,2.4106,286800
1970-07-23,2.4106,2.4552,2.4106,2.4552,1095600
1970-07-24,2.4552,2.4756,2.4190,2.4756,481200
1970-07-27,2.4714,2.4714,2.4352,2.4429,182400
1970-07-28,2.4429,2.4672,2.4229,2.4633,328800
1970-07-29,2.4672,2.4956,2.4672,2.4917,504000
1970-07-30,2.4917,2.5118,2.4833,2.4917,336000
1970-07-31,2.4917,2.5198,2.4756,2.4833,584400
1970-08-03,2.4633,2.4633,2.4148,2.4229,265200
1970-08-04,2.4229,2.4552,2.3948,2.4391,298800
1970-08-05,2.4429,2.4756,2.4429,2.4552,266400
1970-08-06,2.4510,2.4510,2.4352,2.4352,235200
1970-08-07,2.4352,2.4633,2.4106,2.4391,374400
1970-08-10,2.4391,2.4429,2.4068,2.4190,193200
1970-08-11,2.4190,2.4190,2.3948,2.4029,296400
1970-08-12,2.4029,2.4190,2.3906,2.4106,261600
1970-08-13,2.3987,2.3987,2.3745,2.3745,241200
1970-08-14,2.3745,2.3864,2.3703,2.3825,248400
1970-08-17,2.3825,2.3906,2.3745,2.3906,190800
1970-08-18,2.3906,2.4068,2.3825,2.4029,961200
1970-08-19,2.4148,2.4552,2.4148,2.4310,517200
1970-08-20,2.4310,2.4672,2.4229,2.4633,350400
1970-08-21,2.4917,2.5521,2.4917,2.5521,488400
1970-08-24,2.5521,2.5844,2.5521,2.5683,537600
1970-08-25,2.5683,2.5802,2.5321,2.5479,614400
1970-08-26,2.5479,2.5641,2.5360,2.5399,674400
1970-08-27,2.5399,2.5683,2.5360,2.5399,338400
1970-08-28,2.5399,2.5844,2.5360,2.5521,517200
1970-08-31,2.5521,2.5602,2.5360,2.5360,294000
1970-09-01,2.5360,2.5399,2.5037,2.5237,392400
1970-09-02,2.5237,2.5237,2.4756,2.5160,355200
1970-09-03,2.5279,2.5641,2.5279,2.5441,228000
1970-09-04,2.5441,2.5479,2.5237,2.5399,322800
1970-09-08,2.5399,2.5764,2.5160,2.5764,328800
1970-09-09,2.5764,2.6087,2.5683,2.5802,663600
1970-09-10,2.5802,2.5886,2.5725,2.5844,219600
1970-09-11,2.5844,2.6045,2.5764,2.5925,399600
1970-09-14,2.5925,2.6006,2.5725,2.5725,327600
1970-09-15,2.5725,2.5725,2.5521,2.5602,280800
1970-09-16,2.5602,2.5886,2.5441,2.5844,388800
1970-09-17,2.5925,2.6449,2.5925,2.6168,500400
1970-09-18,2.6168,2.6410,2.6006,2.6129,302400
1970-09-21,2.6129,2.6290,2.5925,2.5967,366000
1970-09-22,2.5967,2.6329,2.5844,2.6168,286800
1970-09-23,2.6168,2.6652,2.6129,2.6329,312000
1970-09-24,2.6329,2.6652,2.6329,2.6491,290400
1970-09-25,2.6571,2.7014,2.6571,2.6733,321600
1970-09-28,2.6733,2.7298,2.6652,2.7137,495600
1970-09-29,2.7137,2.8067,2.6894,2.7379,664800
1970-09-30,2.7379,2.7621,2.6894,2.7259,504000
1970-10-01,2.7259,2.7298,2.6975,2.7217,456000
1970-10-02,2.7217,2.7621,2.7217,2.7460,326400
1970-10-05,2.7460,2.7983,2.7175,2.7621,462000
1970-10-06,2.7621,2.7906,2.7460,2.7460,399600
1970-10-07,2.7460,2.7579,2.7175,2.7418,327600
1970-10-08,2.7460,2.7944,2.7460,2.7502,636000
1970-10-09,2.7460,2.7460,2.7137,2.7259,468000
1970-10-12,2.7259,2.7259,2.6936,2.6975,129600
1970-10-13,2.6975,2.6975,2.6694,2.6694,328800
1970-10-14,2.6733,2.6975,2.6733,2.6894,900000
1970-10-15,2.6975,2.7460,2.6975,2.7298,400800
1970-10-16,2.7259,2.7259,2.6733,2.6894,266400
1970-10-19,2.6894,2.6894,2.6652,2.6814,320400
1970-10-20,2.6814,2.7175,2.6772,2.7098,302400
1970-10-21,2.7298,2.7741,2.7298,2.7460,514800
1970-10-22,2.7460,2.7663,2.7418,2.7502,283200
1970-10-23,2.7502,2.7983,2.7502,2.7783,408000
1970-10-26,2.7783,2.8229,2.7702,2.7825,475200
1970-10-27,2.7783,2.7783,2.7579,2.7579,224400
1970-10-28,2.7579,2.7906,2.7579,2.7906,450000
1970-10-29,2.7906,2.7906,2.7663,2.7741,321600
1970-10-30,2.7783,2.7944,2.7783,2.7783,337200
1970-11-02,2.7783,2.7944,2.7621,2.7663,390000
1970-11-03,2.7663,2.8267,2.7621,2.8106,396000
1970-11-04,2.8106,2.8752,2.7983,2.8387,552000
1970-11-05,2.8267,2.8267,2.7983,2.8067,361200
1970-11-06,2.8067,2.8187,2.7983,2.8025,302400
1970-11-09,2.8025,2.8387,2.8025,2.8106,518400
1970-11-10,2.8106,2.8229,2.8025,2.8145,441600
1970-11-11,2.8145,2.8306,2.8025,2.8067,312000
1970-11-12,2.8067,2.8067,2.7621,2.7663,364800
1970-11-13,2.7621,2.7621,2.7259,2.7460,633600
1970-11-16,2.7460,2.7663,2.7337,2.7379,421200
1970-11-17,2.7460,2.7702,2.7460,2.7460,351600
1970-11-18,2.7460,2.7663,2.7460,2.7502,778800
1970-11-19,2.7502,2.7825,2.7502,2.7702,312000
1970-11-20,2.7702,2.7864,2.7663,2.7864,332400
1970-11-23,2.7864,2.8229,2.7783,2.7906,602400
1970-11-24,2.7906,2.8106,2.7864,2.8106,304800
1970-11-25,2.8106,2.8348,2.8106,2.8229,550800
1970-11-27,2.8229,2.8429,2.8229,2.8267,301200
1970-11-30,2.8267,2.8548,2.8229,2.8548,393600
1970-12-01,2.8548,2.8710,2.8106,2.8267,552000
1970-12-02,2.8267,2.8710,2.8106,2.8632,920400
1970-12-03,2.8632,2.8632,2.8187,2.8348,603600
1970-12-04,2.8348,2.8510,2.8229,2.8267,315600
1970-12-07,2.8267,2.8348,2.8187,2.8348,584400
1970-12-08,2.8348,2.8387,2.8187,2.8229,387600
1970-12-09,2.8229,2.8590,2.8067,2.8590,747600
1970-12-10,2.8752,2.9075,2.8752,2.9036,586800
1970-12-11,2.9156,2.9479,2.9156,2.9398,552000
1970-12-14,2.9398,2.9802,2.9275,2.9356,505200
1970-12-15,2.9356,2.9398,2.8994,2.9275,334800
1970-12-16,2.9275,2.9317,2.9036,2.9317,225600
1970-12-17,2.9317,2.9518,2.9237,2.9479,298800
1970-12-18,2.9479,2.9844,2.9356,2.9640,565200
1970-12-21,2.9640,2.9679,2.8875,2.9036,309600
1970-12-22,2.9036,2.9560,2.8794,2.9398,776400
1970-12-23,2.9398,2.9721,2.9317,2.9602,759600
1970-12-24,2.9602,2.9602,2.9237,2.9317,289200
1970-12-28,2.9317,2.9317,2.8833,2.9075,406800
1970-12-29,2.9198,2.9721,2.9198,2.9679,573600
1970-12-30,2.9679,2.9963,2.9602,2.9844,625200
1970-12-31,3.0125,3.0529,3.0125,3.0325,276000
1971-01-04,3.0325,3.0529,3.0125,3.0325,325200
1971-01-05,3.0325,3.0487,3.0125,3.0487,175200
1971-01-06,3.0487,3.0529,3.0083,3.0206,314400
1971-01-07,3.0206,3.0325,3.0044,3.0325,290400
1971-01-08,3.0286,3.0286,3.0125,3.0244,226800
1971-01-11,3.0244,3.0325,3.0125,3.0286,418800
1971-01-12,3.0286,3.0409,3.0244,3.0325,297600
1971-01-13,3.0325,3.0409,3.0206,3.0244,370800
1971-01-14,3.0244,3.0690,3.0167,3.0529,405600
1971-01-15,3.0529,3.0852,3.0487,3.0771,508800
1971-01-18,3.0771,3.0813,3.0690,3.0771,354000
1971-01-19,3.0771,3.0975,3.0771,3.0975,242400
1971-01-20,3.0975,3.1175,3.0975,3.1136,274800
1971-01-21,3.1136,3.2425,3.1052,3.2348,1045200
1971-01-22,3.3436,3.3759,3.3436,3.3517,1018800
1971-01-25,3.3517,3.4363,3.3032,3.4082,1623600
1971-01-26,3.3882,3.3882,3.3436,3.3436,631200
1971-01-27,3.2509,3.2509,3.2021,3.2348,1340400
1971-01-28,3.2348,3.2386,3.1902,3.2264,583200
1971-01-29,3.2144,3.2144,3.1782,3.2063,578400
1971-02-01,3.2063,3.3921,3.2021,3.3840,1258800
1971-02-02,3.3679,3.3679,3.2952,3.3152,993600
1971-02-03,3.3152,3.3598,3.3152,3.3275,892800
1971-02-04,3.3275,3.3598,3.3074,3.3436,614400
1971-02-05,3.3436,3.3840,3.3194,3.3436,740400
1971-02-08,3.3436,3.4202,3.3113,3.4002,873600
1971-02-09,3.4002,3.4121,3.3598,3.3598,546000
1971-02-10,3.3598,3.3921,3.3394,3.3840,606000
1971-02-11,3.3840,3.4002,3.3759,3.3759,624000
1971-02-12,3.3759,3.4525,3.3759,3.4447,817200
1971-02-16,3.4405,3.4405,3.4002,3.4163,566400
1971-02-17,3.3960,3.3960,3.3598,3.3598,481200
1971-02-18,3.3598,3.3882,3.3517,3.3679,538800
1971-02-19,3.3679,3.3721,3.3394,3.3436,399600
1971-02-22,3.3394,3.3394,3.3113,3.3275,480000
1971-02-23,3.3275,3.3759,3.3233,3.3478,495600
1971-02-24,3.3640,3.4244,3.3640,3.4044,700800
1971-02-25,3.4163,3.5052,3.4163,3.4929,945600
1971-02-26,3.4929,3.4971,3.4486,3.4929,514800
1971-03-01,3.4890,3.4890,3.4567,3.4767,382800
1971-03-02,3.4767,3.5171,3.4648,3.4929,432000
1971-03-03,3.4929,3.5132,3.4728,3.5013,441600
1971-03-04,3.5013,3.5455,3.4929,3.5333,432000
1971-03-05,3.5536,3.6101,3.5536,3.5659,867600
1971-03-08,3.5659,3.5698,3.5294,3.5617,357600
1971-03-09,3.5617,3.5736,3.4890,3.4890,337200
1971-03-10,3.4971,3.5213,3.4971,3.5090,255600
1971-03-11,3.5090,3.5333,3.4809,3.4809,463200
1971-03-12,3.4851,3.5090,3.4851,3.5090,621600
1971-03-15,3.5090,3.6182,3.4971,3.5859,652800
1971-03-16,3.5859,3.6344,3.5659,3.5698,476400
1971-03-17,3.5698,3.5820,3.5455,3.5698,349200
1971-03-18,3.5698,3.5940,3.5536,3.5659,247200
1971-03-19,3.5659,3.5982,3.5659,3.5778,464400
1971-03-22,3.5778,3.5820,3.5417,3.5659,241200
1971-03-23,3.5659,3.5898,3.5494,3.5898,1382400
1971-03-24,3.5898,3.5940,3.5617,3.5736,381600
1971-03-25,3.5736,3.5898,3.5333,3.5898,525600
1971-03-26,3.6059,3.6344,3.6059,3.6101,454800
1971-03-29,3.6101,3.6505,3.5940,3.6182,600000
1971-03-30,3.6182,3.6182,3.5982,3.6101,344400
1971-03-31,3.6182,3.6463,3.6182,3.6182,325200
1971-04-01,3.6182,3.6386,3.6101,3.6263,300000
1971-04-02,3.6263,3.6505,3.6021,3.6059,498000
1971-04-05,3.6059,3.6386,3.5898,3.6344,381600
1971-04-06,3.6344,3.7636,3.6224,3.7516,980400
1971-04-07,3.7516,3.7798,3.7271,3.7798,516000
1971-04-08,3.7798,3.7878,3.7394,3.7717,1132800
1971-04-12,3.8040,3.8240,3.8040,3.8240,579600
1971-04-13,3.8240,3.8444,3.8163,3.8282,268800
1971-04-14,3.8282,3.8767,3.8040,3.8767,504000
1971-04-15,3.8767,3.9048,3.8444,3.8524,657600
1971-04-16,3.8524,3.8686,3.8324,3.8605,451200
1971-04-19,3.8605,3.8767,3.8486,3.8605,421200
1971-04-20,3.8524,3.8524,3.8282,3.8324,303600
1971-04-21,3.8324,3.8967,3.8324,3.8889,649200
1971-04-22,3.8889,3.8967,3.8444,3.8889,861600
1971-04-23,3.8889,4.0059,3.8767,3.9817,766800
1971-04-26,3.9817,3.9859,3.9132,3.9132,460800
1971-04-27,3.9132,3.9655,3.8686,3.9574,481200
1971-04-28,3.9574,4.0101,3.9413,4.0059,564000
1971-04-29,4.0059,4.0178,3.9859,3.9978,420000
1971-04-30,3.9978,4.0017,3.9332,3.9697,326400
1971-05-03,3.9655,3.9655,3.9009,3.9371,345600
1971-05-04,3.9371,3.9371,3.9170,3.9251,342000
1971-05-05,3.9251,3.9371,3.8967,3.9293,355200
1971-05-06,3.9251,3.9251,3.8928,3.8928,380400
1971-05-07,3.8928,3.9170,3.8889,3.9048,624000
1971-05-10,3.9048,3.9048,3.8605,3.9009,412800
1971-05-11,3.9009,3.9251,3.8805,3.9132,447600
1971-05-12,3.9132,3.9251,3.8847,3.8847,238800
1971-05-13,3.8967,3.9371,3.8967,3.9332,290400
1971-05-14,3.9293,3.9293,3.8928,3.9009,427200
1971-05-17,3.8928,3.8928,3.7675,3.7717,624000
1971-05-18,3.7717,3.8444,3.7151,3.7878,794400
1971-05-19,3.7959,3.8728,3.7959,3.8728,236400
1971-05-20,3.9090,4.0140,3.9090,3.9293,768000
1971-05-21,3.9251,3.9251,3.8967,3.9209,600000
1971-05-24,3.9209,3.9371,3.9132,3.9209,445200
1971-05-25,3.9209,3.9371,3.8444,3.8928,828000
1971-05-26,3.8928,3.9048,3.8486,3.8486,397200
1971-05-27,3.8486,3.8686,3.8444,3.8524,139200
1971-05-28,3.8524,3.8728,3.8324,3.8728,254400
1971-06-01,3.8728,3.9090,3.8444,3.9090,284400
1971-06-02,3.9132,3.9371,3.9132,3.9209,639600
1971-06-03,3.9209,3.9494,3.9209,3.9455,524400
1971-06-04,3.9455,3.9655,3.9455,3.9655,308400
1971-06-07,3.9655,4.0017,3.9494,3.9897,316800
1971-06-08,3.9658,3.9658,3.8528,3.8528,279000
1971-06-09,3.8528,3.8767,3.7313,3.8444,373200
1971-06-10,3.8444,3.9335,3.8282,3.9167,294600
1971-06-11,3.9167,3.9736,3.8928,3.9658,340200
1971-06-14,3.9658,3.9658,3.9090,3.9090,167400
1971-06-15,3.9006,3.9006,3.8198,3.8198,288000
1971-06-16,3.8198,3.9413,3.8121,3.8928,301800
1971-06-17,3.8928,3.9658,3.8689,3.9090,409200
1971-06-18,3.9090,3.9167,3.8444,3.8444,316800
1971-06-21,3.8444,3.8528,3.7558,3.7558,507600
1971-06-22,3.7558,3.8444,3.7558,3.7959,424800
1971-06-23,3.7959,3.8767,3.7798,3.8282,430200
1971-06-24,3.8282,3.8282,3.7313,3.7798,267600
1971-06-25,3.7798,3.8037,3.7558,3.7875,172800
1971-06-28,3.7875,3.7959,3.7558,3.7798,219600
1971-06-29,3.7959,3.8689,3.7959,3.8444,283800
1971-06-30,3.8444,3.9251,3.8282,3.9251,478200
1971-07-01,3.9251,3.9736,3.9006,3.9335,422400
1971-07-02,3.9335,3.9335,3.9006,3.9167,216600
1971-07-06,3.9167,3.9574,3.9006,3.9335,262800
1971-07-07,3.9335,3.9813,3.9251,3.9413,325800
1971-07-08,3.9413,3.9736,3.9413,3.9736,262200
1971-07-09,3.9736,3.9897,3.9497,3.9574,242400
1971-07-12,3.9574,3.9736,3.9335,3.9413,372600
1971-07-13,3.9335,3.9335,3.8121,3.8689,397200
1971-07-14,3.8121,3.8121,3.7474,3.7959,1542600
1971-07-15,3.7959,3.8198,3.7558,3.7798,339600
1971-07-16,3.7798,3.7875,3.6260,3.6428,682800
1971-07-19,3.6428,3.6589,3.5620,3.6428,737400
1971-07-20,3.6589,3.7474,3.6589,3.7229,912600
1971-07-21,3.7229,3.7474,3.6589,3.6751,659400
1971-07-22,3.6428,3.6428,3.5213,3.5213,1449600
1971-07-23,3.5213,3.6098,3.5052,3.5937,450600
1971-07-26,3.5937,3.6098,3.5213,3.5375,457800
1971-07-27,3.5375,3.5459,3.4968,3.5213,316200
1971-07-28,3.5213,3.5213,3.4567,3.4728,1040400
1971-07-29,3.4728,3.4728,3.4160,3.4321,704400
1971-07-30,3.4321,3.4728,3.4321,3.4489,398400
1971-08-02,3.4489,3.5536,3.4489,3.5291,498600
1971-08-03,3.5213,3.5213,3.4321,3.4890,483600
1971-08-04,3.4890,3.5859,3.4651,3.4812,721200
1971-08-05,3.4812,3.5782,3.4812,3.5459,636000
1971-08-06,3.5459,3.5937,3.5459,3.5859,360000
1971-08-09,3.5782,3.5782,3.5213,3.5213,200400
1971-08-10,3.5213,3.5375,3.5052,3.5213,342600
1971-08-11,3.5213,3.6098,3.5213,3.6021,533400
1971-08-12,3.6021,3.6505,3.6021,3.6428,433200
1971-08-13,3.6428,3.6428,3.5859,3.5937,394800
1971-08-16,3.8121,3.9413,3.8121,3.8121,2329800
1971-08-17,3.8528,4.0059,3.8528,3.9736,1848000
1971-08-18,3.9736,3.9975,3.9006,3.9335,824400
1971-08-19,3.9335,3.9813,3.8928,3.9335,816600
1971-08-20,3.9335,3.9335,3.8767,3.8928,311400
1971-08-23,3.8928,3.9251,3.8605,3.9167,318000
1971-08-24,3.9251,3.9736,3.9251,3.9658,388200
1971-08-25,3.9658,4.0059,3.9497,3.9897,448800
1971-08-26,3.9897,4.0382,3.9813,4.0059,369600
1971-08-27,4.0059,4.0466,4.0059,4.0220,265200
1971-08-30,4.0220,4.0867,3.9975,4.0059,276000
1971-08-31,4.0059,4.0466,3.9658,4.0059,298800
1971-09-01,4.0059,4.0627,3.9813,4.0136,182400
1971-09-02,4.0220,4.0867,4.0220,4.0783,153000
1971-09-03,4.0944,4.1752,4.0944,4.1752,256200
1971-09-07,4.1752,4.2566,4.1513,4.1597,459600
1971-09-08,4.1597,4.1997,4.1435,4.1752,311400
1971-09-09,4.1752,4.2243,4.1597,4.1836,231000
1971-09-10,4.1836,4.2159,4.1836,4.2159,151800
1971-09-13,4.2159,4.2159,4.0867,4.0944,511800
1971-09-14,4.0944,4.1106,4.0382,4.0543,291000
1971-09-15,4.0543,4.0783,4.0304,4.0705,329400
1971-09-16,4.0705,4.0783,4.0627,4.0783,157800
1971-09-17,4.0783,4.1190,4.0705,4.0944,384600
1971-09-20,4.0705,4.0705,3.9897,4.0466,180000
1971-09-21,4.0220,4.0220,3.9736,3.9975,213000
1971-09-22,3.9975,4.0136,3.9574,3.9574,386400
1971-09-23,3.9574,4.0543,3.9497,4.0136,316200
1971-09-24,4.0136,4.0382,3.9736,3.9736,557400
1971-09-27,3.9497,3.9497,3.8689,3.8767,436800
1971-09-28,3.8767,3.9251,3.8605,3.8767,328800
1971-09-29,3.8767,3.9090,3.8767,3.8928,269400
1971-09-30,3.9006,3.9897,3.9006,3.9736,296400
1971-10-01,3.9736,4.0304,3.9413,4.0059,297000
1971-10-04,4.0382,4.0867,4.0382,4.0466,447000
1971-10-05,4.0466,4.0627,3.9658,4.0059,207600
1971-10-06,4.0059,4.1190,3.9813,4.1190,417000
1971-10-07,4.1190,4.1836,4.1190,4.1351,374400
1971-10-08,4.1351,4.1597,4.1106,4.1106,184200
1971-10-11,4.1028,4.1028,4.0220,4.0382,87000
1971-10-12,4.0382,4.0627,4.0059,4.0304,250800
1971-10-13,4.0304,4.0382,4.0059,4.0136,193800
1971-10-14,4.0136,4.0136,3.9574,3.9813,241800
1971-10-15,3.9813,3.9897,3.8844,3.9897,306000
1971-10-18,3.9897,4.0304,3.9897,3.9975,219000
1971-10-19,3.9975,3.9975,3.9335,3.9897,301800
1971-10-20,3.9897,4.0220,3.8121,3.8767,923400
1971-10-21,3.8767,3.8928,3.8037,3.8605,458400
1971-10-22,3.8605,3.9006,3.7798,3.7798,508800
1971-10-25,3.7798,3.8198,3.7229,3.8198,178200
1971-10-26,3.8198,3.8767,3.7397,3.7474,481200
1971-10-27,3.7474,3.7875,3.7067,3.7636,358800
1971-10-28,3.7636,3.7798,3.7229,3.7636,601200
1971-10-29,3.7636,3.7798,3.7474,3.7636,295800
1971-11-01,3.7636,3.7636,3.6428,3.6667,269400
1971-11-02,3.6667,3.7397,3.6344,3.6990,600000
1971-11-03,3.7474,3.8037,3.7474,3.7875,1041000
1971-11-04,3.7875,3.8444,3.7875,3.7875,637200
1971-11-05,3.7720,3.7720,3.6990,3.7474,394800
1971-11-08,3.7474,3.7720,3.7313,3.7474,224400
1971-11-09,3.7474,3.7875,3.7397,3.7474,288600
1971-11-10,3.7474,3.7474,3.6667,3.6906,279000
1971-11-11,3.6828,3.6828,3.6428,3.6428,334800
1971-11-12,3.6428,3.6667,3.5536,3.6021,547200
1971-11-15,3.6021,3.6428,3.5698,3.5698,333000
1971-11-16,3.5698,3.6828,3.5620,3.6344,533400
1971-11-17,3.6344,3.6906,3.6260,3.6906,418200
1971-11-18,3.6906,3.7636,3.6589,3.6751,473400
1971-11-19,3.6751,3.6751,3.6098,3.6505,232200
1971-11-22,3.6505,3.6589,3.5937,3.6098,314400
1971-11-23,3.6098,3.6428,3.5698,3.6260,529200
1971-11-24,3.6260,3.6505,3.5937,3.6021,289800
1971-11-26,3.6098,3.7151,3.6098,3.7151,550800
1971-11-29,3.7558,3.8282,3.7558,3.8121,546600
1971-11-30,3.8121,3.8689,3.7720,3.8605,489600
1971-12-01,3.8844,3.9497,3.8844,3.9497,696600
1971-12-02,3.9413,3.9413,3.8689,3.8928,462600
1971-12-03,3.8928,3.9658,3.8767,3.9574,361800
1971-12-06,3.9574,3.9975,3.9006,3.9090,447600
1971-12-07,3.9090,3.9335,3.8528,3.9167,1102200
1971-12-08,3.9497,4.0059,3.9497,3.9658,398400
1971-12-09,3.9497,3.9497,3.8767,3.9167,291600
1971-12-10,3.9167,3.9335,3.8528,3.9335,340800
1971-12-13,3.9335,3.9975,3.9167,3.9897,276000
1971-12-14,3.9897,4.0220,3.9658,3.9813,235200
1971-12-15,3.9813,4.0466,3.9736,4.0466,434400
1971-12-16,4.0466,4.1106,4.0382,4.1106,408000
1971-12-17,4.1106,4.1913,4.0944,4.1913,334200
1971-12-20,4.2159,4.2966,4.2159,4.2966,560400
1971-12-21,4.2805,4.2805,4.2243,4.2404,349200
1971-12-22,4.2320,4.2320,4.1351,4.1597,323400
1971-12-23,4.1597,4.1674,4.0783,4.1674,494400
1971-12-27,4.1674,4.1674,4.1190,4.1351,258600
1971-12-28,4.1351,4.1597,4.0867,4.1513,449400
1971-12-29,4.1513,4.1913,4.0944,4.1106,201600
1971-12-30,4.0867,4.0867,3.9813,3.9897,270000
1971-12-31,3.9897,4.0466,3.9736,4.0466,167400
1972-01-03,4.0466,4.0867,4.0382,4.0705,264600
1972-01-04,4.0705,4.0705,4.0466,4.0627,251400
1972-01-05,4.0627,4.1106,4.0543,4.0705,484800
1972-01-06,4.0783,4.1351,4.0783,4.1190,275400
1972-01-07,4.1190,4.1836,4.1190,4.1597,549600
1972-01-10,4.1597,4.1836,4.1028,4.1674,233400
1972-01-11,4.1674,4.1836,4.1435,4.1674,204600
1972-01-12,4.1674,4.1913,4.1435,4.1435,357000
1972-01-13,4.1435,4.1435,4.0304,4.0783,1499400
1972-01-14,4.0783,4.0944,4.0382,4.0627,324000
1972-01-17,4.0867,4.1513,4.0867,4.1351,794400
1972-01-18,4.1351,4.1597,4.1106,4.1274,177000
1972-01-19,4.1274,4.1435,4.0867,4.1351,883200
1972-01-20,4.1351,4.1997,4.0867,4.0867,486600
1972-01-21,4.0867,4.0944,4.0543,4.0705,398400
1972-01-24,4.0705,4.0783,3.9813,3.9975,778200
1972-01-25,3.9975,4.0304,3.9574,3.9813,507000
1972-01-26,3.9813,3.9897,3.9251,3.9335,279000
1972-01-27,3.9497,4.0304,3.9497,4.0304,721800
1972-01-28,4.0382,4.1028,4.0382,4.0543,531600
1972-01-31,4.0466,4.0466,3.9897,4.0059,587400
1972-02-01,4.0059,4.0059,3.9736,3.9975,351600
1972-02-02,3.9975,4.0220,3.9813,3.9975,900000
1972-02-03,3.9975,4.0059,3.9497,3.9736,364800
1972-02-04,3.9736,3.9897,3.9497,3.9574,376800
1972-02-07,3.9574,3.9813,3.8121,3.8282,839400
1972-02-08,3.8528,3.8928,3.8528,3.8767,521400
1972-02-09,3.8844,3.9413,3.8844,3.9167,416400
1972-02-10,3.9251,4.0059,3.9251,3.9251,769200
1972-02-11,3.9251,3.9413,3.8767,3.9090,877200
1972-02-14,3.9090,3.9574,3.8767,3.8767,378000
1972-02-15,3.8767,3.9006,3.8444,3.8689,432000
1972-02-16,3.8689,3.9006,3.8528,3.9006,490200
1972-02-17,3.9006,3.9335,3.8928,3.9090,462000
1972-02-18,3.9090,3.9251,3.8689,3.9090,397200
1972-02-22,3.9090,3.9335,3.8928,3.8928,327600
1972-02-23,3.8928,3.9167,3.8198,3.8366,608400
1972-02-24,3.8366,3.8605,3.7636,3.7959,367200
1972-02-25,3.7959,3.8605,3.7720,3.8528,557400
1972-02-28,3.8689,3.9006,3.8689,3.9006,520200
1972-02-29,3.9006,3.9251,3.8767,3.9167,393000
1972-03-01,3.9251,4.0304,3.9251,3.9736,903000
1972-03-02,3.9736,4.0136,3.9574,3.9813,669600
1972-03-03,3.9813,3.9975,3.9574,3.9813,555600
1972-03-06,3.9897,4.0466,3.9897,4.0466,390600
1972-03-07,4.0466,4.1351,4.0382,4.1028,607200
1972-03-08,4.1028,4.1351,4.0783,4.1351,553200
1972-03-09,4.1351,4.1674,4.1190,4.1351,396600
1972-03-10,4.1351,4.1435,4.0867,4.0867,388200
1972-03-13,4.0867,4.1274,4.0783,4.1028,343200
1972-03-14,4.1028,4.1190,4.0783,4.1028,466200
1972-03-15,4.1028,4.1351,4.0867,4.1106,628200
1972-03-16,4.1028,4.1028,4.0627,4.1028,276600
1972-03-17,4.1028,4.1106,4.0867,4.1106,384600
1972-03-20,4.1190,4.1913,4.1190,4.1190,784800
1972-03-21,4.1190,4.1351,4.0783,4.1028,361200
1972-03-22,4.1028,4.1274,4.0627,4.1190,418200
